model,case,regime,start,end,stage,variable,is_true_predictor,B,abs_B,Beta,abs_Beta,p_value,selected_stepwise,false_stepwise,problem_window,mean_abs_corr,rank_B,rank_Beta
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,83,108,middle,Lag_9,0,5.587935447692871e-09,5.587935447692871e-09,8.149072527885437e-10,8.149072527885437e-10,0.9999999765502536,0,0,0,0.6395118807034068,6.0,6.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,83,108,middle,Lag_10,0,-1.862645149230957e-09,1.862645149230957e-09,-4.656612873077393e-10,4.656612873077393e-10,0.9999999954350272,0,0,0,0.6395118807034068,10.0,7.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,84,109,middle,X_n,1,-2.7999999970197678,2.7999999970197678,-1.1553167905658484,1.1553167905658484,0.034096366969690955,1,0,0,0.6361340736546862,1.0,1.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,84,109,middle,Lag_1,1,-1.400000000372529,1.400000000372529,-0.6174881141632795,0.6174881141632795,0.050170525098653565,1,0,0,0.6361340736546862,2.0,2.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,84,109,middle,Lag_2,0,3.725290298461914e-09,3.725290298461914e-09,0.0,0.0,0.9999999945630871,0,0,0,0.6361340736546862,3.0,7.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,84,109,middle,Lag_3,0,-3.725290298461914e-09,3.725290298461914e-09,1.862645149230957e-09,1.862645149230957e-09,0.9999999947063294,0,0,0,0.6361340736546862,3.0,3.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,84,109,middle,Lag_4,0,-1.862645149230957e-09,1.862645149230957e-09,9.313225746154785e-10,9.313225746154785e-10,0.9999999951291989,0,0,0,0.6361340736546862,4.0,4.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,84,109,middle,Lag_5,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.6361340736546862,6.0,7.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,84,109,middle,Lag_6,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.6361340736546862,6.0,7.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,84,109,middle,Lag_7,0,-9.313225746154785e-10,9.313225746154785e-10,0.0,0.0,0.9999999966503292,0,0,0,0.6361340736546862,5.0,7.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,84,109,middle,Lag_8,0,3.725290298461914e-09,3.725290298461914e-09,1.862645149230957e-09,1.862645149230957e-09,0.9999999895441418,0,0,0,0.6361340736546862,3.0,3.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,84,109,middle,Lag_9,0,0.0,0.0,2.3283064365386963e-10,2.3283064365386963e-10,1.0,0,0,0,0.6361340736546862,6.0,6.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,84,109,middle,Lag_10,0,-9.313225746154785e-10,9.313225746154785e-10,-4.656612873077393e-10,4.656612873077393e-10,0.9999999948471056,0,0,0,0.6361340736546862,5.0,5.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,85,110,middle,X_n,1,-2.80000002682209,2.80000002682209,-1.1177630852907896,1.1177630852907896,0.2755329134741202,1,0,0,0.6322320655297882,1.0,1.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,85,110,middle,Lag_1,1,-1.3999999985098839,1.3999999985098839,-0.5403662975877523,0.5403662975877523,0.49837999894485163,1,0,0,0.6322320655297882,2.0,2.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,85,110,middle,Lag_2,0,-1.4901161193847656e-08,1.4901161193847656e-08,0.0,0.0,0.9999999955509247,0,0,0,0.6322320655297882,5.0,7.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,85,110,middle,Lag_3,0,2.2351741790771484e-08,2.2351741790771484e-08,-9.313225746154785e-10,9.313225746154785e-10,0.9999999895328129,0,0,0,0.6322320655297882,3.0,6.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,85,110,middle,Lag_4,0,-7.450580596923828e-09,7.450580596923828e-09,-1.3969838619232178e-09,1.3969838619232178e-09,0.9999999945705103,0,0,0,0.6322320655297882,6.0,5.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,85,110,middle,Lag_5,0,7.450580596923828e-09,7.450580596923828e-09,-3.725290298461914e-09,3.725290298461914e-09,0.9999999971897964,0,0,0,0.6322320655297882,6.0,3.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,85,110,middle,Lag_6,0,-1.862645149230957e-08,1.862645149230957e-08,0.0,0.0,0.9999999873815132,0,0,0,0.6322320655297882,4.0,7.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,85,110,middle,Lag_7,0,5.122274160385132e-09,5.122274160385132e-09,1.6298145055770874e-09,1.6298145055770874e-09,0.9999999942914324,0,0,0,0.6322320655297882,8.0,4.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,85,110,middle,Lag_8,0,-7.450580596923828e-09,7.450580596923828e-09,3.725290298461914e-09,3.725290298461914e-09,0.9999999957225604,0,0,0,0.6322320655297882,6.0,3.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,85,110,middle,Lag_9,0,5.587935447692871e-09,5.587935447692871e-09,1.3969838619232178e-09,1.3969838619232178e-09,0.9999999921679512,0,0,0,0.6322320655297882,7.0,5.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,85,110,middle,Lag_10,0,-2.7939677238464355e-09,2.7939677238464355e-09,0.0,0.0,0.9999999954516839,0,0,0,0.6322320655297882,9.0,7.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,86,111,middle,X_n,1,-2.799999989569187,2.799999989569187,-1.1922291740775108,1.1922291740775108,0.33943666046144716,1,0,0,0.6395111329390274,1.0,1.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,86,111,middle,Lag_1,1,-1.4000000059604645,1.4000000059604645,-0.5767856426537037,0.5767856426537037,0.48842940166665316,1,0,0,0.6395111329390274,2.0,2.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,86,111,middle,Lag_2,0,7.450580596923828e-09,7.450580596923828e-09,5.587935447692871e-09,5.587935447692871e-09,0.9999999970399045,0,0,0,0.6395111329390274,5.0,4.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,86,111,middle,Lag_3,0,2.2351741790771484e-08,2.2351741790771484e-08,7.450580596923828e-09,7.450580596923828e-09,0.9999999946062552,0,0,0,0.6395111329390274,3.0,3.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,86,111,middle,Lag_4,0,3.725290298461914e-09,3.725290298461914e-09,0.0,0.0,0.9999999984150261,0,0,0,0.6395111329390274,6.0,7.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,86,111,middle,Lag_5,0,-1.1175870895385742e-08,1.1175870895385742e-08,-3.725290298461914e-09,3.725290298461914e-09,0.9999999943914015,0,0,0,0.6395111329390274,4.0,5.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,86,111,middle,Lag_6,0,-7.450580596923828e-09,7.450580596923828e-09,0.0,0.0,0.9999999974926592,0,0,0,0.6395111329390274,5.0,7.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,86,111,middle,Lag_7,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.6395111329390274,8.0,7.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,86,111,middle,Lag_8,0,3.725290298461914e-09,3.725290298461914e-09,0.0,0.0,0.99999999715381,0,0,0,0.6395111329390274,6.0,7.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,86,111,middle,Lag_9,0,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,0.9999999965721191,0,0,0,0.6395111329390274,6.0,5.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,86,111,middle,Lag_10,0,2.3283064365386963e-09,2.3283064365386963e-09,1.1641532182693481e-09,1.1641532182693481e-09,0.9999999963499415,0,0,0,0.6395111329390274,7.0,6.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,87,112,middle,X_n,1,-2.7999999932944775,2.7999999932944775,-1.1553157679736614,1.1553157679736614,0.3246327308278427,1,0,0,0.6361344266153259,1.0,1.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,87,112,middle,Lag_1,1,-1.399999976158142,1.399999976158142,-0.6174957416951656,0.6174957416951656,0.5479737466460837,1,0,0,0.6361344266153259,2.0,2.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,87,112,middle,Lag_2,0,0.0,0.0,7.450580596923828e-09,7.450580596923828e-09,1.0,0,0,0,0.6361344266153259,7.0,3.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,87,112,middle,Lag_3,0,-1.0244548320770264e-08,1.0244548320770264e-08,2.7939677238464355e-09,2.7939677238464355e-09,0.9999999978758369,0,0,0,0.6361344266153259,4.0,6.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,87,112,middle,Lag_4,0,-2.9802322387695312e-08,2.9802322387695312e-08,-7.450580596923828e-09,7.450580596923828e-09,0.9999999908890445,0,0,0,0.6361344266153259,3.0,3.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,87,112,middle,Lag_5,0,-7.450580596923828e-09,7.450580596923828e-09,-7.450580596923828e-09,7.450580596923828e-09,0.999999995837773,0,0,0,0.6361344266153259,5.0,3.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,87,112,middle,Lag_6,0,3.725290298461914e-09,3.725290298461914e-09,-3.958120942115784e-09,3.958120942115784e-09,0.9999999989424844,0,0,0,0.6361344266153259,6.0,4.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,87,112,middle,Lag_7,0,0.0,0.0,3.725290298461914e-09,3.725290298461914e-09,1.0,0,0,0,0.6361344266153259,7.0,5.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,87,112,middle,Lag_8,0,3.725290298461914e-09,3.725290298461914e-09,1.862645149230957e-09,1.862645149230957e-09,0.9999999968313217,0,0,0,0.6361344266153259,6.0,7.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,87,112,middle,Lag_9,0,0.0,0.0,2.7939677238464355e-09,2.7939677238464355e-09,1.0,0,0,0,0.6361344266153259,7.0,6.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,87,112,middle,Lag_10,0,0.0,0.0,-9.313225746154785e-10,9.313225746154785e-10,1.0,0,0,0,0.6361344266153259,7.0,8.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,88,113,middle,X_n,1,-2.7999999821186066,2.7999999821186066,-1.1177611146122217,1.1177611146122217,0.5289630196365919,1,0,0,0.6322312156517136,1.0,1.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,88,113,middle,Lag_1,1,-1.399999976158142,1.399999976158142,-0.5403624698519707,0.5403624698519707,0.7285548998255816,1,0,0,0.6322312156517136,2.0,2.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,88,113,middle,Lag_2,0,0.0,0.0,-3.725290298461914e-09,3.725290298461914e-09,1.0,0,0,0,0.6322312156517136,6.0,4.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,88,113,middle,Lag_3,0,-3.3527612686157227e-08,3.3527612686157227e-08,-3.725290298461914e-09,3.725290298461914e-09,0.9999999956341337,0,0,0,0.6322312156517136,3.0,4.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,88,113,middle,Lag_4,0,1.4901161193847656e-08,1.4901161193847656e-08,-1.4901161193847656e-08,1.4901161193847656e-08,0.9999999981282008,0,0,0,0.6322312156517136,4.0,3.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,88,113,middle,Lag_5,0,-7.450580596923828e-09,7.450580596923828e-09,1.862645149230957e-09,1.862645149230957e-09,0.9999999980117753,0,0,0,0.6322312156517136,5.0,5.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,88,113,middle,Lag_6,0,1.4901161193847656e-08,1.4901161193847656e-08,1.862645149230957e-09,1.862645149230957e-09,0.9999999973397791,0,0,0,0.6322312156517136,4.0,5.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,88,113,middle,Lag_7,0,-1.4901161193847656e-08,1.4901161193847656e-08,3.725290298461914e-09,3.725290298461914e-09,0.9999999974566354,0,0,0,0.6322312156517136,4.0,4.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,88,113,middle,Lag_8,0,0.0,0.0,3.725290298461914e-09,3.725290298461914e-09,1.0,0,0,0,0.6322312156517136,6.0,4.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,88,113,middle,Lag_9,0,-7.450580596923828e-09,7.450580596923828e-09,-9.313225746154785e-10,9.313225746154785e-10,0.999999996876662,0,0,0,0.6322312156517136,5.0,6.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,88,113,middle,Lag_10,0,0.0,0.0,-1.862645149230957e-09,1.862645149230957e-09,1.0,0,0,0,0.6322312156517136,6.0,5.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,89,114,middle,X_n,1,-2.8000000230968,2.8000000230968,-1.1922385059297085,1.1922385059297085,0.5636462904583501,1,0,0,0.6395115757598572,1.0,1.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,89,114,middle,Lag_1,1,-1.3999999910593033,1.3999999910593033,-0.5767877027392387,0.5767877027392387,0.7543170589140602,1,0,0,0.6395115757598572,2.0,2.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,89,114,middle,Lag_2,0,1.4901161193847656e-08,1.4901161193847656e-08,9.313225746154785e-09,9.313225746154785e-09,0.999999997797077,0,0,0,0.6395115757598572,6.0,4.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,89,114,middle,Lag_3,0,6.332993507385254e-08,6.332993507385254e-08,1.257285475730896e-08,1.257285475730896e-08,0.9999999912587646,0,0,0,0.6395115757598572,3.0,3.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,89,114,middle,Lag_4,0,-1.4901161193847656e-08,1.4901161193847656e-08,0.0,0.0,0.9999999982537952,0,0,0,0.6395115757598572,6.0,9.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,89,114,middle,Lag_5,0,-1.1175870895385742e-08,1.1175870895385742e-08,-5.587935447692871e-09,5.587935447692871e-09,0.9999999979130997,0,0,0,0.6395115757598572,7.0,5.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,89,114,middle,Lag_6,0,-4.6566128730773926e-08,4.6566128730773926e-08,-9.313225746154785e-09,9.313225746154785e-09,0.999999991185611,0,0,0,0.6395115757598572,4.0,4.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,89,114,middle,Lag_7,0,1.4901161193847656e-08,1.4901161193847656e-08,-3.725290298461914e-09,3.725290298461914e-09,0.9999999976463767,0,0,0,0.6395115757598572,6.0,7.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,89,114,middle,Lag_8,0,3.725290298461914e-09,3.725290298461914e-09,0.0,0.0,0.9999999989407222,0,0,0,0.6395115757598572,9.0,9.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,89,114,middle,Lag_9,0,2.2351741790771484e-08,2.2351741790771484e-08,4.190951585769653e-09,4.190951585769653e-09,0.9999999910604638,0,0,0,0.6395115757598572,5.0,6.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,89,114,middle,Lag_10,0,-7.450580596923828e-09,7.450580596923828e-09,-9.313225746154785e-10,9.313225746154785e-10,0.9999999976349716,0,0,0,0.6395115757598572,8.0,8.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,90,115,middle,X_n,1,-2.7999999821186066,2.7999999821186066,-1.155311644077301,1.155311644077301,0.8075053614267564,1,0,0,0.6361345305672498,1.0,1.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,90,115,middle,Lag_1,1,-1.3999999910593033,1.3999999910593033,-0.617492076009512,0.617492076009512,0.8574475618235815,1,0,0,0.6361345305672498,2.0,2.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,90,115,middle,Lag_2,0,7.450580596923828e-09,7.450580596923828e-09,5.587935447692871e-09,5.587935447692871e-09,0.999999999602182,0,0,0,0.6361345305672498,6.0,5.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,90,115,middle,Lag_3,0,9.313225746154785e-09,9.313225746154785e-09,-8.381903171539307e-09,8.381903171539307e-09,0.9999999991942858,0,0,0,0.6361345305672498,5.0,3.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,90,115,middle,Lag_4,0,-2.9802322387695312e-08,2.9802322387695312e-08,-3.725290298461914e-09,3.725290298461914e-09,0.9999999975510767,0,0,0,0.6361345305672498,3.0,6.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,90,115,middle,Lag_5,0,-2.2351741790771484e-08,2.2351741790771484e-08,-7.450580596923828e-09,7.450580596923828e-09,0.9999999984923624,0,0,0,0.6361345305672498,4.0,4.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,90,115,middle,Lag_6,0,0.0,0.0,3.725290298461914e-09,3.725290298461914e-09,1.0,0,0,0,0.6361345305672498,7.0,6.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,90,115,middle,Lag_7,0,7.450580596923828e-09,7.450580596923828e-09,0.0,0.0,0.9999999992109102,0,0,0,0.6361345305672498,6.0,7.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,90,115,middle,Lag_8,0,9.313225746154785e-09,9.313225746154785e-09,3.725290298461914e-09,3.725290298461914e-09,0.9999999990432074,0,0,0,0.6361345305672498,5.0,6.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,90,115,middle,Lag_9,0,7.450580596923828e-09,7.450580596923828e-09,0.0,0.0,0.9999999982651833,0,0,0,0.6361345305672498,6.0,7.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,90,115,middle,Lag_10,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.6361345305672498,7.0,7.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,91,116,middle,X_n,1,-2.8000001311302185,2.8000001311302185,-1.1177662760019302,1.1177662760019302,0.8713959633653932,1,0,0,0.6322304095101974,1.0,1.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,91,116,middle,Lag_1,1,-1.399999961256981,1.399999961256981,-0.540358018130064,0.540358018130064,0.792170611077021,1,0,0,0.6322304095101974,2.0,2.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,91,116,middle,Lag_2,0,-8.940696716308594e-08,8.940696716308594e-08,-7.450580596923828e-09,7.450580596923828e-09,0.9999999937814787,0,0,0,0.6322304095101974,5.0,4.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,91,116,middle,Lag_3,0,1.4901161193847656e-07,1.4901161193847656e-07,-1.4901161193847656e-08,1.4901161193847656e-08,0.9999999945638856,0,0,0,0.6322304095101974,3.0,3.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,91,116,middle,Lag_4,0,-1.1920928955078125e-07,1.1920928955078125e-07,0.0,0.0,0.9999999932944592,0,0,0,0.6322304095101974,4.0,6.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,91,116,middle,Lag_5,0,7.450580596923828e-08,7.450580596923828e-08,3.725290298461914e-09,3.725290298461914e-09,0.9999999934557047,0,0,0,0.6322304095101974,6.0,5.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,91,116,middle,Lag_6,0,-1.1920928955078125e-07,1.1920928955078125e-07,1.4901161193847656e-08,1.4901161193847656e-08,0.9999999938828767,0,0,0,0.6322304095101974,4.0,3.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,91,116,middle,Lag_7,0,1.1920928955078125e-07,1.1920928955078125e-07,7.450580596923828e-09,7.450580596923828e-09,0.9999999912788269,0,0,0,0.6322304095101974,4.0,4.0
